stop_id,stop_name,total_trips,total_flow,Median_Age,pop_density,Percent_Male,average_flow
5818,ENDICOTT AVE @ ATLANTIC AVE,126,79.4,35.6,10365.599986643409,0.526,0.6301587301587303
5819,WINTHROP AVE @ BEACHMONT STAT,252,1063.8,46.5,5.499999998821428,1.0,4.2214285714285715
5821,REVERE BEACH PKWY @ CAMPBELL,126,112.1,34.6,11116.000020934041,0.496,0.8896825396825396
5822,REVERE BEACH PKWY @ WOODS AVE,126,92.5,34.6,11116.000020934041,0.496,0.7341269841269841
5823,REVERE BEACH PKWY @ HILLSIDE,126,45.3,32.6,4839.300000376982,0.526,0.3595238095238095
5824,WINTHROP AVE @ REVERE BEACH P,126,105.8,37.3,4771.500009577606,0.483,0.8396825396825397
5825,WINTHROP AVE @ ELM ST,126,115.5,37.9,4038.40000151857,0.486,0.9166666666666666
5826,WINTHROP AVE @ BEACH ST,126,143.6,37.9,4038.40000151857,0.486,1.1396825396825396
5827,WINTHROP AVE @ BROADWAY,126,158.9,38.5,7147.599987627411,0.512,1.261111111111111
5828,PROCTOR AVE @ B ST,126,39.2,38.2,7126.50000075157,0.458,0.3111111111111111
5829,PROCTOR AVE @ ADAMS ST,126,103.7,38.2,7126.50000075157,0.458,0.8230158730158731
5830,ADAMS ST @ CONSTITUTION AVE,126,111.9,38.2,7126.50000075157,0.458,0.8880952380952382
5831,ADAMS ST @ ADAMS CT,126,49.9,38.9,4566.999995679125,0.466,0.396031746031746
5832,COOLEDGE ST @ ADAMS ST,126,45.2,38.9,4566.999995679125,0.466,0.35873015873015873
5833,CONSTITUTION AVE @ COOLEDGE S,126,65.1,38.9,4566.999995679125,0.466,0.5166666666666666
5835,CONSTITUTION AVE @ ADAMS ST,126,143.8,38.9,4566.999995679125,0.466,1.1412698412698414
5837,PROCTOR AVE @ BROADWAY,126,119.3,38.2,7126.50000075157,0.458,0.9468253968253968
5839,BENNINGTON ST @ TRIDENT ST,230,297.9,32.9,8172.700002661227,0.514,1.2952173913043477
5841,BENNINGTON ST @ WESTBROOK ST,230,775.8,34.6,6370.60000696109,0.494,3.3730434782608696
5842,BENNINGTON ST @ BYRON ST,230,635.5,34.6,6370.60000696109,0.494,2.7630434782608697
5843,BENNINGTON ST @ MOORE ST,230,510.0,34.6,6370.60000696109,0.494,2.217391304347826
5844,BENNINGTON ST @ CURTIS ST,230,193.0,34.6,6370.60000696109,0.494,0.8391304347826087
5846,467 CHELSEA ST,128,38.6,30.8,2991.0000000778095,0.536,0.3015625
5848,BENNINGTON ST @ NEPTUNE RD,383,90.9,31.2,6996.599997061527,0.533,0.23733681462140993
5849,BENNINGTON ST @ CHELSEA ST,383,619.2,31.2,6996.599997061527,0.533,1.6167101827676242
5850,BENNINGTON ST @ PRESCOTT ST,230,502.90000000000003,30.6,23816.19973748126,0.495,2.186521739130435
5851,BENNINGTON ST @ PUTNAM ST,230,470.7,30.6,23816.19973748126,0.495,2.046521739130435
5852,BENNINGTON ST @ BROOKS ST,230,440.6,30.6,23816.19973748126,0.495,1.9156521739130437
5853,BENNINGTON ST @ MARION ST,230,385.9,32.6,16856.700089635982,0.508,1.6778260869565216
5854,BENNINGTON ST @ PORTER ST,230,1633.9,32.6,16856.700089635982,0.508,7.103913043478261
5857,SUMNER ST @ COTTAGE ST,237,286.6,33.1,18957.09995420826,0.508,1.209282700421941
5858,SUMNER ST @ LAMSON ST,237,268.5,33.4,12450.099918154832,0.515,1.1329113924050633
5859,SUMNER ST @ WEBSTER ST,237,369.0,31.4,13988.599989206683,0.498,1.5569620253164558
5861,JEFFRIES ST @ EVERETT ST,237,394.8,30.6,3561.200000078663,0.504,1.6658227848101266
5862,OPP 345 MAVERICK ST,237,207.5,31.4,13988.599989206683,0.498,0.8755274261603375
5863,MAVERICK ST @ LAMSON ST,237,226.2,31.4,13988.599989206683,0.498,0.9544303797468354
5864,MAVERICK ST @ COTTAGE ST,237,222.5,31.5,16077.899984280046,0.515,0.9388185654008439
5865,MAVERICK ST @ FRANKFORT ST,237,30.3,31.5,16077.899984280046,0.515,0.1278481012658228
5867,BENNINGTON ST @ PORTER ST,219,1326.0,32.6,16856.700089635982,0.508,6.054794520547945
5868,BENNINGTON ST @ MARION ST,219,336.3,32.0,21508.399968473594,0.5,1.5356164383561643
5869,BENNINGTON ST @ BROOKS ST,219,411.3,30.6,23816.19973748126,0.495,1.878082191780822
5870,BENNINGTON ST @ PUTNAM ST,219,321.4,30.6,23816.19973748126,0.495,1.467579908675799
5871,BENNINGTON ST @ PRESCOTT ST,219,596.7,30.6,23816.19973748126,0.495,2.7246575342465755
5872,BENNINGTON ST @ SWIFT ST,219,38.4,34.6,6370.60000696109,0.494,0.17534246575342466
5873,BENNINGTON ST @ HARMONY ST,219,180.5,34.6,6370.60000696109,0.494,0.8242009132420092
5874,BENNINGTON ST @ MOORE ST,219,343.2,34.6,6370.60000696109,0.494,1.5671232876712329
5875,BENNINGTON ST @ BYRON ST,219,970.1,34.6,6370.60000696109,0.494,4.429680365296804
5877,BENNINGTON ST @ WESTBROOK ST,219,436.4,34.6,6370.60000696109,0.494,1.9926940639269406
5878,BENNINGTON ST @ TRIDENT ST,219,373.3,34.6,6370.60000696109,0.494,1.7045662100456622
5879,ORIENT HEIGHTS NORTH BUSWAY,219,1040.0,32.9,8172.700002661227,0.514,4.748858447488584
5880,ORIENT HEIGHTS NORTH BUSWAY,449,1556.2,32.9,8172.700002661227,0.514,3.465924276169265
5881,BENNINGTON ST @ ANTRIM ST,219,169.0,32.9,8172.700002661227,0.514,0.771689497716895
5882,BOARDMAN ST @ SARATOGA ST,219,40.2,34.7,6433.4999955341455,0.482,0.18356164383561646
5883,BOARDMAN ST @ ASHLEY ST,219,79.1,36.0,1829.0000009413718,0.422,0.36118721461187214
5884,BOARDMAN ST @ LEYDEN ST,219,78.9,36.0,1829.0000009413718,0.422,0.36027397260273974
5886,WALDEMAR AVE @ MCCLELLAN HWY,219,18.0,46.5,5.499999998821428,1.0,0.0821917808219178
5887,220 WALDEMAR AVE,219,368.5,46.5,5.499999998821428,1.0,1.682648401826484
5888,160 WALDEMAR AVE,219,401.5,46.5,5.499999998821428,1.0,1.8333333333333333
5889,CRESTWAY RD @ FAYWOOD AVE,219,96.2,43.3,4834.400003297421,0.481,0.4392694063926941
5890,171 FAYWOOD AVE,219,513.8,34.7,6433.4999955341455,0.482,2.346118721461187
5891,219 FAYWOOD AVE,219,322.3,34.7,6433.4999955341455,0.482,1.471689497716895
5892,202 ORIENT AVE,219,28.2,34.7,6433.4999955341455,0.482,0.12876712328767123
5893,ORIENT AVE @ DRUMLIN RD,219,127.5,34.7,6433.4999955341455,0.482,0.5821917808219178
5894,ORIENT AVE OPP BEACHVIEW RD,219,43.2,43.3,4834.400003297421,0.481,0.19726027397260276
5895,ORIENT AVE @ FAYWOOD AVE,219,14.2,43.3,4834.400003297421,0.481,0.06484018264840183
5896,WALLEY ST @ GLADSTONE ST,219,81.7,43.3,4834.400003297421,0.481,0.37305936073059365
5897,CHELSEA ST @ CURTIS ST,128,15.0,30.8,2991.0000000778095,0.536,0.1171875
5898,LEXINGTON ST @ PRESCOTT ST,55,115.5,33.4,21311.79995177117,0.518,2.1
5899,LEXINGTON ST @ PUTNAM ST,55,107.0,33.4,21311.79995177117,0.518,1.9454545454545455
5900,LEXINGTON ST @ BROOKS ST,55,117.0,33.4,21311.79995177117,0.518,2.1272727272727274
5901,LEXINGTON ST @ MARION ST,55,68.5,31.4,22109.1999004962,0.51,1.2454545454545454
5902,LEXINGTON ST @ MERIDIAN ST,55,149.5,31.4,22109.1999004962,0.51,2.7181818181818183
5903,LEXINGTON ST @ MARION ST,60,126.0,31.4,22109.1999004962,0.51,2.1
5904,LEXINGTON ST @ BROOKS ST,60,144.5,31.4,22109.1999004962,0.51,2.408333333333333
5905,LEXINGTON ST @ PUTNAM ST,60,151.0,33.4,21311.79995177117,0.518,2.5166666666666666
5906,LEXINGTON ST @ PRESCOTT ST,60,176.5,33.4,21311.79995177117,0.518,2.941666666666667
5907,LEXINGTON ST @ SHELBY ST,60,113.0,33.4,21311.79995177117,0.518,1.8833333333333333
5910,GROVE ST @ LINWOOD AVE,50,11.5,41.1,4975.600008204192,0.442,0.23
5911,GROVE ST @ LEBANON ST,50,26.5,40.5,3541.3999998512704,0.488,0.53
5912,GROVE ST @ FAXON ST,50,33.0,39.0,3229.9000010050627,0.482,0.66
5913,GROVE ST @ ARGYLE ST,50,18.5,40.5,3541.3999998512704,0.488,0.37
5914,GROVE ST @ FLORENCE AVE,50,4.5,40.5,3541.3999998512704,0.488,0.09
5915,GROVE ST @ SWAINS POND AVE,50,7.0,40.5,3541.3999998512704,0.488,0.14
5916,LAUREL ST @ SIXTH ST,50,6.5,44.4,752.6999999479615,0.472,0.13
5917,167 LAUREL ST,50,3.0,44.4,752.6999999479615,0.472,0.06
5918,183 LAUREL ST,50,2.0,44.4,752.6999999479615,0.472,0.04
5919,229 LAUREL ST,50,0.0,44.4,752.6999999479615,0.472,0.0
5920,LAUREL ST @ SYCAMORE RD,50,9.5,44.4,752.6999999479615,0.472,0.19
5921,WAVERLY AVE @ SIMONDS RD,50,16.0,40.5,3703.29999686882,0.475,0.32
5923,UPHAM ST @ EAST ST,50,8.0,40.5,3703.29999686882,0.475,0.16
5924,UPHAM ST @ HILLCREST AVE,50,4.0,40.5,3703.29999686882,0.475,0.08
5925,UPHAM ST @ LINCOLN ST,50,4.5,40.7,2994.8999983291164,0.489,0.09
5926,UPHAM ST @ STRATFORD RD,50,3.0,40.5,3703.29999686882,0.475,0.06
5927,UPHAM ST @ BELLEVUE AVE,50,4.5,43.2,2939.7000008589434,0.497,0.09
5929,UPHAM ST @ MAIN ST,50,15.0,41.1,4975.600008204192,0.442,0.3
5930,FRANKLIN ST @ PRATT ST,50,19.5,48.3,2172.2999996134586,0.443,0.39
5931,FRANKLIN ST @ GREENWOOD ST,50,36.0,47.3,2639.0000001974054,0.48,0.72
5932,FRANKLIN ST @ APTHORP RD,50,2.0,47.3,2639.0000001974054,0.48,0.04
5933,FRANKLIN ST @ WOODLAND AVE,50,0.0,47.3,2639.0000001974054,0.48,0.0
5934,FRANKLIN ST @ BOTOLPH ST,50,19.0,47.3,2639.0000001974054,0.48,0.38
5935,WALTON PK @ SOUTH AVE,50,5.0,47.3,2639.0000001974054,0.48,0.1
5936,WALTON PK @ ORRIS ST,50,7.0,47.3,2639.0000001974054,0.48,0.14
5962,WASHINGTON ST @ CLIFTON ST,126,39.8,35.8,6222.899988576671,0.517,0.31587301587301586
5963,WASHINGTON ST OPP FRANCIS ST,126,6.0,35.8,6222.899988576671,0.517,0.047619047619047616
5967,349 WASHINGTON ST,126,0.5,34.8,5521.700000965309,0.496,0.003968253968253968
5968,377 WASHINGTON ST,126,2.0,34.8,5521.700000965309,0.496,0.015873015873015872
5975,WYOMING AVE OPP CLEVELAND ST,137,61.6,41.5,4639.300007480612,0.449,0.4496350364963504
5976,WYOMING AVE @ FLORENCE ST,137,42.9,41.0,3931.9999986375237,0.47,0.31313868613138685
5978,WYOMING AVE @ COTTAGE ST,137,47.9,41.0,3931.9999986375237,0.47,0.34963503649635036
5980,WYOMING AVE @ PLEASANT ST,137,160.4,41.5,4639.300007480612,0.449,1.1708029197080292
5982,PLEASANT ST @ EVERETT ST,137,26.4,41.0,3931.9999986375237,0.47,0.1927007299270073
5983,PLEASANT ST @ FRANCES ST,137,31.4,41.0,3931.9999986375237,0.47,0.2291970802919708
5985,PLEASANT ST @ GOULD ST,137,9.5,41.0,3931.9999986375237,0.47,0.06934306569343066
5986,PLEASANT ST @ CONVERSE LN,137,201.8,35.4,858.49999991415,0.506,1.472992700729927
5987,PLEASANT ST @ WASHINGTON ST,137,70.5,35.4,858.49999991415,0.506,0.5145985401459854
5988,WASHINGTON ST @ BRAZIL ST,137,4.2,35.4,858.49999991415,0.506,0.030656934306569343
5990,WASHINGTON ST @ GLEN ROCK RD,137,2.5,34.8,5521.700000965309,0.496,0.01824817518248175
5991,WASHINGTON ST OPP OAK GROVE S,137,895.3,34.8,5521.700000965309,0.496,6.535036496350364
5992,WASHINGTON ST @ GROVE ST,137,5.5,34.8,5521.700000965309,0.496,0.040145985401459854
5993,WASHINGTON ST @ FRANCIS ST,137,0.0,35.8,6222.899988576671,0.517,0.0
6022,POPLAR ST @ SOUTH ST,1044,4018.5,38.5,6191.799992279515,0.467,3.8491379310344827
6103,NEW DERBY ST OPP KLOP ALLEY,239,684.1,45.7,4866.199994861458,0.44,2.86234309623431
6104,LAFAYETTE ST @ HARBOR ST,209,476.9,40.4,3717.0999971357273,0.51,2.2818181818181817
6106,LAFAYETTE ST @ CEDAR ST,209,551.0,40.4,3717.0999971357273,0.51,2.6363636363636362
6108,LAFAYETTE ST @ HANCOCK ST,209,32.7,36.5,8369.300026872377,0.474,0.1564593301435407
6109,LAFAYETTE ST @ HOLLY ST,209,79.8,36.5,8369.300026872377,0.474,0.3818181818181818
6110,LAFAYETTE ST @ LAUREL ST,209,60.1,33.4,4051.799996025718,0.488,0.2875598086124402
6111,LAFAYETTE ST @ OCEAN AVE,209,70.5,43.1,2537.1999987260956,0.46,0.3373205741626794
6112,LAFAYETTE ST @ FOREST AVE,209,65.8,23.7,4115.400002728203,0.419,0.31483253588516746
6113,LAFAYETTE ST @ LORING AVE,209,0.0,43.1,2537.1999987260956,0.46,0.0
6114,LORING AVE @ LINDEN ST,209,284.5,23.7,4115.400002728203,0.419,1.361244019138756
6115,LORING AVE OPP RAINBOW TERR,209,170.7,23.7,4115.400002728203,0.419,0.8167464114832536
6116,LORING AVE OPP RAYMOND RD,209,252.6,23.4,2508.6000007365433,0.42,1.2086124401913876
6118,LORING AVE @ SUMNER RD,209,96.3,23.4,2508.6000007365433,0.42,0.46076555023923443
6119,LORING AVE @ PICKMAN RD,209,13.1,23.4,2508.6000007365433,0.42,0.06267942583732057
6120,LORING AVE OPP LINCOLN RD,209,39.2,23.4,2508.6000007365433,0.42,0.1875598086124402
6122,LORING AVE @ RIVERVIEW ST,209,1.5,50.4,1682.9999997315872,0.427,0.007177033492822967
6123,446 LORING AVE,209,0.0,50.4,1682.9999997315872,0.427,0.0
6124,LORING AVE @ INTERVALE RD,209,4.6,50.4,1682.9999997315872,0.427,0.02200956937799043
6125,LORING AVE @ CEDAR AVE,209,62.5,50.4,1682.9999997315872,0.427,0.29904306220095694
6126,LORING AVE @ VINNIN ST,209,168.3,50.4,1682.9999997315872,0.427,0.8052631578947369
6127,ESSEX ST @ SWAMPSCOTT MALL,209,293.1,52.3,4883.199994164113,0.421,1.4023923444976079
6128,ESSEX ST OPP RYAN PL,209,10.7,38.6,996.0000002778468,0.47,0.05119617224880382
6129,OPP 399 ESSEX ST,209,0.0,38.6,996.0000002778468,0.47,0.0
6130,ESSEX ST @ STETSON AVE,209,22.4,43.1,2880.0999984180485,0.492,0.10717703349282295
6131,262 ESSEX ST,209,8.0,43.1,2880.0999984180485,0.492,0.03827751196172249
6132,ESSEX ST @ BURPEE RD,209,14.5,38.6,996.0000002778468,0.47,0.06937799043062201
6133,ESSEX ST @ CHERRY ST,209,13.6,38.6,996.0000002778468,0.47,0.06507177033492823
6134,13 ESSEX ST,209,87.9,36.4,6162.30001437211,0.456,0.4205741626794259
6135,ESSEX ST @ EASTERN AVE,209,226.9,38.0,5111.200005987775,0.472,1.0856459330143542
6136,ESSEX ST @ EMPIRE ST,209,291.3,31.6,8766.899970262675,0.511,1.3937799043062202
6137,141 ESSEX ST,214,110.7,32.9,10074.000010910766,0.511,0.5172897196261682
6138,ESSEX ST @ PORTER ST,214,164.8,32.9,10074.000010910766,0.511,0.7700934579439253
6139,ESSEX ST @ CHATHAM ST,214,648.4,30.7,11639.00003400832,0.493,3.0299065420560747
6140,ESSEX ST @ FAYETTE ST,214,520.9,30.5,7606.899978359193,0.506,2.43411214953271
6142,ESSEX ST @ FAYETTE ST,214,353.1,30.5,7606.899978359193,0.506,1.6500000000000001
6143,ESSEX ST @ CHATHAM ST,214,682.1,30.7,11639.00003400832,0.493,3.1873831775700934
6144,ESSEX ST OPP PORTER ST,214,323.8,30.7,11639.00003400832,0.493,1.5130841121495329
6145,ESSEX ST @ EMPIRE ST,214,249.4,31.6,8766.899970262675,0.511,1.1654205607476635
6146,ESSEX ST @ EASTERN AVE,214,284.4,31.6,8766.899970262675,0.511,1.3289719626168224
6147,12 ESSEX ST,214,218.7,38.6,996.0000002778468,0.47,1.0219626168224298
6148,ESSEX ST @ ESSEX AVE,214,16.9,38.6,996.0000002778468,0.47,0.07897196261682242
6149,ESSEX ST @ BURRILL ST,214,102.4,38.6,996.0000002778468,0.47,0.4785046728971963
6150,ESSEX ST @ ELM PL,214,29.2,43.1,2880.0999984180485,0.492,0.13644859813084112
6151,253 ESSEX ST,214,16.0,43.1,2880.0999984180485,0.492,0.07476635514018691
6152,ESSEX ST @ STETSON AVE,214,28.6,43.1,2880.0999984180485,0.492,0.13364485981308413
6153,ESSEX ST @ EASTMAN AVE,214,17.2,52.3,4883.199994164113,0.421,0.08037383177570093
6154,ESSEX ST @ ALVIN RD,214,20.7,52.3,4883.199994164113,0.421,0.09672897196261682
6155,ESSEX ST @ RYAN PL,214,12.4,38.6,996.0000002778468,0.47,0.05794392523364486
6156,ESSEX ST @ SWAMPSCOTT MALL,214,391.3,52.3,4883.199994164113,0.421,1.8285046728971963
6157,LORING AVE @ VINNIN ST,214,181.5,50.4,1682.9999997315872,0.427,0.8481308411214953
6158,LORING AVE @ MAPLE AVE,214,92.1,50.4,1682.9999997315872,0.427,0.43037383177570093
6159,LORING AVE @ CHANDLER RD,214,0.0,50.4,1682.9999997315872,0.427,0.0
6160,OPP 494 LORING AVE,214,0.0,50.4,1682.9999997315872,0.427,0.0
6161,OPP 446 LORING AVE,214,3.0,50.4,1682.9999997315872,0.427,0.014018691588785047
6162,LORING AVE OPP RIVERVIEW ST,214,5.7,50.4,1682.9999997315872,0.427,0.02663551401869159
6163,LORING AVE @ LEGGS HILL RD,214,5.2,50.4,1682.9999997315872,0.427,0.024299065420560748
6164,LORING AVE @ LINCOLN RD,214,54.4,23.4,2508.6000007365433,0.42,0.2542056074766355
6165,LORING AVE @ GRANT RD,214,4.0,23.4,2508.6000007365433,0.42,0.018691588785046728
6166,LORING AVE @ MONROE RD,214,4.0,23.4,2508.6000007365433,0.42,0.018691588785046728
6167,LORING AVE @ SUMNER RD,214,20.0,23.4,2508.6000007365433,0.42,0.09345794392523364
6168,LORING AVE OPP JEFFERSON AVE,214,107.3,23.4,2508.6000007365433,0.42,0.5014018691588785
6169,LORING AVE @ RAYMOND RD,214,178.9,23.4,2508.6000007365433,0.42,0.835981308411215
6170,LORING AVE @ RAINBOW TERR,214,192.8,23.7,4115.400002728203,0.419,0.9009345794392524
6171,OPP 352 LAFAYETTE ST,214,66.3,43.1,2537.1999987260956,0.46,0.30981308411214953
6173,LAFAYETTE ST @ CLIFTON AVE,214,72.1,23.7,4115.400002728203,0.419,0.3369158878504673
6174,LAFAYETTE ST @ OCEAN AVE,214,120.0,43.1,2537.1999987260956,0.46,0.5607476635514018
6175,LAFAYETTE ST @ WILLOW AVE,214,72.0,33.4,4051.799996025718,0.488,0.3364485981308411
6176,LAFAYETTE ST @ LEACH ST,214,83.9,42.1,7856.70000359671,0.454,0.3920560747663552
6177,LAFAYETTE ST @ SALTONSTALL PK,214,31.6,36.5,8369.300026872377,0.474,0.14766355140186915
6178,LAFAYETTE ST @ PALMER ST,214,163.7,40.4,3717.0999971357273,0.51,0.7649532710280373
6180,LAFAYETTE ST @ HARBOR ST,214,686.8,40.4,3717.0999971357273,0.51,3.209345794392523
6181,NEW DERBY ST @ KLOPP ALLEY,244,733.1,45.7,4866.199994861458,0.44,3.0045081967213116
6201,PARK AVE @ WOLLASTON AVE,117,18.0,45.3,3282.3999985069436,0.476,0.15384615384615385
6202,PARK AVE @ APPLETON ST,117,18.7,45.3,3282.3999985069436,0.476,0.15982905982905982
6203,PARK AVE @ FLORENCE AVE,117,14.7,45.3,3282.3999985069436,0.476,0.12564102564102564
6204,PARK AVE @ OAKLAND AVE,117,19.5,43.1,3182.599998033404,0.485,0.16666666666666666
6206,MAIN ST @ PIERCE MEMORIAL DR,115,529.0,48.2,1099.09999984365,0.463,4.6
6207,MAIN ST @ KENNEDY DR,85,10.5,52.2,2027.9000008821715,0.464,0.12352941176470589
6208,MAIN ST @ VINE ST,85,63.5,48.2,1099.09999984365,0.463,0.7470588235294118
6212,CENTRAL ST @ COLUMBUS AVE,114,55.9,52.2,2027.9000008821715,0.464,0.4903508771929824
6213,329 CENTRAL ST OPP JASPER ST,114,39.8,52.2,2027.9000008821715,0.464,0.34912280701754383
6218,PARK AVE @ CEDAR AVE,329,34.4,45.1,3086.600005653307,0.475,0.10455927051671732
6230,CENTRAL ST @ JASPER ST,115,44.5,52.2,2027.9000008821715,0.464,0.3869565217391304
6250,MALDEN ST @ STARK AVE,49,39.5,38.1,6332.500009195397,0.49,0.8061224489795918
6251,MALDEN ST @ PATRIOT PKWY,49,4.0,41.4,6588.200010463245,0.493,0.08163265306122448
6252,MALDEN ST @ CONANT ST,49,15.9,38.1,6332.500009195397,0.49,0.32448979591836735
6253,MALDEN ST @ NEWMAN ST,49,12.0,38.1,6332.500009195397,0.49,0.24489795918367346
6254,MALDEN ST @ STEEPLE ST,49,8.0,38.1,6332.500009195397,0.49,0.16326530612244897
6255,MALDEN ST @ CHARGER ST,49,20.8,40.5,5377.799997468105,0.482,0.4244897959183674
6256,MALDEN ST @ GORE RD,175,155.7,43.3,3234.5000014367197,0.481,0.8897142857142857
6257,MALDEN ST @ DERBY RD,175,108.5,43.3,3234.5000014367197,0.481,0.62
6258,MALDEN ST @ KEAYNE ST,175,50.5,43.3,3234.5000014367197,0.481,0.2885714285714286
6259,MALDEN ST @ STEVENS ST,175,125.8,43.3,3234.5000014367197,0.481,0.7188571428571429
6260,MALDEN ST @ WASHINGTON AVE,175,90.9,43.3,3234.5000014367197,0.481,0.5194285714285715
6262,WASHINGTON AVE OPP BROOKDALE,175,76.6,43.3,3234.5000014367197,0.481,0.43771428571428567
6267,NORTHGATE SHOPPING CTR,575,4675.6,33.7,800.9000001456134,0.526,8.131478260869565
6269,WASHINGTON AVE @ BROOKDALE ST,169,50.0,43.3,3234.5000014367197,0.481,0.2958579881656805
6271,MALDEN ST @ LUCIA AVE,169,53.6,43.3,3234.5000014367197,0.481,0.31715976331360946
6272,MALDEN ST @ GENEVA ST,169,197.9,43.3,3234.5000014367197,0.481,1.1710059171597633
6274,MALDEN ST OPP DERBY RD,169,115.1,40.5,5377.799997468105,0.482,0.6810650887573965
6275,MALDEN ST @ ROLAND RD,169,225.8,43.3,3234.5000014367197,0.481,1.336094674556213
6277,MALDEN ST @ KINGMAN AV,43,7.1,38.1,6332.500009195397,0.49,0.16511627906976745
6278,MALDEN ST @ SOUTH ST,43,14.9,38.1,6332.500009195397,0.49,0.34651162790697676
6280,MALDEN ST OPP PATRIOT PKWY,43,8.1,41.4,6588.200010463245,0.493,0.1883720930232558
6281,MALDEN ST OPP STARK AVE,43,20.4,38.1,6332.500009195397,0.49,0.47441860465116276
6283,BEACH ST @ LAWRENCE ST,223,184.8,38.8,4796.699996943241,0.491,0.8286995515695068
6284,BEACH ST @ CLAPP ST,223,88.6,38.8,4796.699996943241,0.491,0.3973094170403587
6285,SALEM ST OPP BELLVALE ST,223,229.3,39.8,6352.399987882169,0.506,1.0282511210762333
6292,ORIENT AVE @ SELMA ST,219,91.4,43.3,4834.400003297421,0.481,0.417351598173516
6298,HIGH ST @ ESSEX ST,448,41.1,46.9,3566.700002219634,0.485,0.09174107142857144
6299,HIGH ST @ WOBURN ST,448,66.1,46.9,3566.700002219634,0.485,0.14754464285714283
6301,HIGH ST @ MYSTIC ST,448,85.1,46.9,3566.700002219634,0.485,0.18995535714285713
6302,HIGH ST @ ALLSTON ST,448,221.2,46.9,3566.700002219634,0.485,0.49374999999999997
6303,HIGH ST @ WARREN ST,448,393.1,45.3,3926.9999999331576,0.475,0.8774553571428572
6304,PLAYSTEAD RD @ IRVING ST,125,60.7,39.6,2987.8000031309393,0.467,0.48560000000000003
6305,PLAYSTEAD RD @ MADISON ST,125,14.2,39.6,2987.8000031309393,0.467,0.11359999999999999
6307,PLAYSTEAD RD @ CLEWLEY RD,125,21.7,39.6,2987.8000031309393,0.467,0.1736
6308,PLAYSTEAD RD @ DIANNE RD,125,1.5,49.6,692.300000085469,0.487,0.012
6309,PLAYSTEAD RD @ OSBORNE RD,125,13.0,41.2,3874.6000018762084,0.473,0.104
6310,PLAYSTEAD RD @ WINTHROP ST -,239,258.8,49.6,692.300000085469,0.487,1.082845188284519
6311,PLAYSTEAD RD OPP OSBORNE RD,114,4.5,49.6,692.300000085469,0.487,0.039473684210526314
6312,PLAYSTEAD RD @ ROBERTS RD,114,3.1,49.6,692.300000085469,0.487,0.027192982456140352
6313,PLAYSTEAD RD OPP CLEWLEY RD,114,24.5,39.6,2987.8000031309393,0.467,0.2149122807017544
6315,PLAYSTEAD RD OPP MADISON ST,114,20.0,39.6,2987.8000031309393,0.467,0.17543859649122806
6316,HIGH ST @ CANAL ST,421,371.3,45.3,3926.9999999331576,0.475,0.8819477434679335
6317,HIGH ST @ ALLSTON ST,421,190.7,46.9,3566.700002219634,0.485,0.4529691211401425
6318,HIGH ST @ MYSTIC ST,421,76.8,46.9,3566.700002219634,0.485,0.18242280285035628
6320,HIGH ST @ HASTINGS LN,421,73.0,46.9,3566.700002219634,0.485,0.17339667458432304
6321,238 HIGH ST OPP ESSEX ST,421,34.1,46.9,3566.700002219634,0.485,0.08099762470308788
6322,HIGH ST @ WINTHROP ST,590,244.6,47.0,2573.7000025090624,0.49,0.4145762711864407
6323,HIGH ST OPP POWDER HOUSE RD,590,238.0,64.7,5047.500001695395,0.427,0.4033898305084746
6324,HIGH ST OPP GOVERNORS AVE,590,536.6,47.0,2573.7000025090624,0.49,0.9094915254237288
6357,RIVER ST @ WAY ST,322,1979.3,38.1,4824.800008546788,0.479,6.146894409937888
6359,RIVER ST @ WEST ST,322,318.9,40.3,4929.300005497789,0.454,0.9903726708074534
6360,RIVER ST @ METROPOLITAN AVE,322,899.7,40.3,4929.300005497789,0.454,2.7940993788819877
6361,900 RIVER ST,322,844.5,40.3,4929.300005497789,0.454,2.622670807453416
6362,RIVER ST OPP WOOD AVE,322,862.1,40.3,4929.300005497789,0.454,2.677329192546584
6364,RIVER ST @ WACHUSETT ST,322,525.1,43.4,4016.100003057495,0.465,1.630745341614907
6365,RIVER ST @ MATTAKEESET ST,322,198.9,38.9,9185.499963137137,0.427,0.6177018633540373
6366,RIVER ST @ BLUE HILL AVE,322,1724.7,42.2,5914.699988672474,0.457,5.356211180124224
6368,RIVER ST @ CUMMINGS HWY,322,2450.9,42.2,5914.699988672474,0.457,7.611490683229814
6369,RIVER ST @ CATON ST,322,249.1,38.9,9185.499963137137,0.427,0.7736024844720497
6371,RIVER ST OPP MASSASOIT ST,322,661.9,38.9,9185.499963137137,0.427,2.055590062111801
6372,RIVER ST @ TILESTON ST,322,429.4,42.6,5381.999987948089,0.493,1.3335403726708073
6373,RIVER ST @ WOOD AVE,322,934.0,39.7,5396.099987696758,0.455,2.900621118012422
6374,RIVER ST @ REDDY AVE,322,848.9,40.3,4929.300005497789,0.454,2.636335403726708
6375,RIVER ST @ HUNTINGTON AVE,322,225.0,36.6,5124.0000062931385,0.473,0.6987577639751553
6376,RIVER ST @ METROPOLITAN AVE,322,883.8,40.3,4929.300005497789,0.454,2.7447204968944097
6377,RIVER ST @ WEST ST,322,256.4,40.3,4929.300005497789,0.454,0.7962732919254658
