stop_id,stop_name,total_trips,total_flow,median_age,pop_density,percent_male,average_flow,,geometry
15,DORCHESTER ST @ VINTON ST,261,133.8,30.6,3582.000003,0.539,0.512643678,,POINT (232522.3150999993 903046.0007000007)
16,DORCHESTER ST @ OLD COLONY AV,261,365.5,29.8,12917.09999,0.488,1.400383142,,POINT (222521.0425999984 903048.0780000016)
17,DORCHESTER ST @ E 8TH ST,261,168,29.8,12917.09999,0.488,0.643678161,,POINT (237953.71890000254 903049.0548)
18,180 DORCHESTER ST OPP W 7TH S,549,229.6,30.2,17941.69996,0.523,0.418214936,,POINT (236970.71570000052 903052.8005999997)
19,DORCHESTER ST @ OLD HARBOR ST,261,138.2,30.2,17941.69996,0.523,0.529501916,,POINT (222556.7206000015 903053.5705000013)
20,DORCHESTER ST @ E BROADWAY,261,384.5,29.9,11222.7,0.45,1.473180077,,POINT (223018.26319999993 903054.1843999997)
21,E BROADWAY @ G ST,787,1282.4,30.8,13657.50001,0.517,1.629479034,,POINT (237959.36129999906 903064.4952000007)
22,E BROADWAY @ H ST,787,798,30.8,13657.50001,0.517,1.013977128,,POINT (221766.625 903065.0628000014)
23,E BROADWAY @ I ST,787,945.4,30.2,14676.00002,0.468,1.201270648,,POINT (222979.80659999698 903067.4074999988)
24,E BROADWAY @ K ST,787,1559.2,31.8,10289.60001,0.5,1.981194409,,POINT (243293.70920000225 903069.6281999983)
25,E BROADWAY @ L ST,687,1448.1,31.8,10289.60001,0.5,2.107860262,,POINT (242464.8281000033 903070.5626999997)
27,E BROADWAY @ N ST,943,1928.1,30.4,14509.50002,0.488,2.044644751,,POINT (233223.60360000283 903072.4646999985)
28,E BROADWAY @ O ST,943,834.7,30.4,13311.49998,0.464,0.885153765,,POINT (221673.81689999998 903080.9270000011)
29,E BROADWAY @ P ST,943,997.7,30.4,13311.49998,0.464,1.058006363,,POINT (227214.8747999966 903082.0001999997)
30,E BROADWAY @ FARRAGUT RD,943,325.9,30.4,13311.49998,0.464,0.345599152,,POINT (232155.072800003 903083.8794)
32,FARRAGUT RD OPP E 2ND ST,1231,204.3,30.9,12180.49995,0.471,0.165962632,,POINT (233776.75299999863 903085.4877999984)
34,P ST @ E 2ND ST,1372,500.7,30.9,12180.49995,0.471,0.364941691,,POINT (221775.4746999964 903087.5581)
35,P ST @ E BROADWAY,1372,1774.7,30.9,12180.49995,0.471,1.29351312,,POINT (232174.62330000103 903089.4237000011)
41,E BROADWAY @ L ST,803,1622.4,31.8,10289.60001,0.5,2.020423412,,POINT (231290.124499999 903098.5623999983)
42,E BROADWAY @ K ST,803,1428.1,31.8,10289.60001,0.5,1.778455791,,POINT (233748.8125 903102.5001999997)
43,E BROADWAY @ I ST,803,1131.3,30.2,14676.00002,0.468,1.408841843,,POINT (231279.1777999997 903103.2580999993)
44,E BROADWAY @ H ST,803,846.1,30.8,13657.50001,0.517,1.053673724,,POINT (231254.59329999983 903104.0465999991)
45,E BROADWAY @ G ST,803,1130.2,30.8,13657.50001,0.517,1.40747198,,POINT (238559.4904000014 903110.2780000009)
46,DORCHESTER ST @ BROADWAY,262,352.1,29.9,11222.7,0.45,1.34389313,,POINT (233275.8498999998 903111.3962000012)
47,DORCHESTER ST @ W 5TH ST,262,96.4,30.2,17941.69996,0.523,0.367938931,,POINT (236332.59269999713 903115.8500999995)
48,DORCHESTER ST @ W 6TH ST,262,107.8,29.9,11222.7,0.45,0.411450382,,POINT (243232.1323999986 903122.1893999986)
49,DORCHESTER ST @ W 8TH ST,262,262.8,29.8,12917.09999,0.488,1.003053435,,POINT (233280.92180000246 903127.1878000014)
50,DORCHESTER ST @ OLD COLONY AV,262,255.6,29.8,12917.09999,0.488,0.975572519,,POINT (238594.54869999737 903128.4233000018)
51,DORCHESTER ST @ MIDDLE ST,262,116.9,30.6,3582.000003,0.539,0.446183206,,POINT (243269.71899999678 903137.305399999)
52,DORCHESTER ST @ DORCHESTER AV,262,313.7,30.6,3582.000003,0.539,1.197328244,,POINT (238113.67090000212 903139.8757000007)
55,WASHINGTON ST @ MASSACHUSETTS,1411,4405.1,32.3,20195.39994,0.462,3.121970234,,POINT (221208.90730000287 903145.1402000003)
57,MASSACHUSETTS AVE @ ALBANY ST,670,4486.1,39.2,16190.19992,0.5,6.695671642,,POINT (227124.46440000087 903146.4158000015)
58,MASSACHUSETTS AVE @ HARRISON,670,3217.6,33.9,9442.299993,0.521,4.80238806,,POINT (238131.00450000167 903148.5139000006)
59,MASSACHUSETTS AVE @ WASHINGTO,644,1781.2,39.2,16190.19992,0.5,2.765838509,,POINT (236256.99639999866 903150.3372999988)
60,WASHINGTON ST @ LENOX ST,1411,3142.6,35.3,6483.90001,0.398,2.227214741,,POINT (229068.20889999717 903150.6345000006)
61,WASHINGTON ST @ MELNEA CASS B,1411,2942,36.1,10164.60001,0.415,2.085046067,,POINT (230991.09350000322 903156.5628000014)
62,WASHINGTON ST @ WILLIAMS ST,1197,883.8,35.3,6483.90001,0.398,0.738345865,,POINT (232405.38889999688 903158.1490999982)
63,WASHINGTON ST @ RUGGLES ST,1197,636,36.1,10164.60001,0.415,0.531328321,,POINT (235600.0503000021 903158.7529999986)
64,NUBIAN STATION,5401,60282.5,41.8,4854.400016,0.52,11.16135901,,POINT (233625.85710000247 903160.8002999984)
65,STATE ST @ WASHINGTON MALL -,178,2521.9,32.7,3863.000004,0.56,14.16797753,,POINT (232425.74889999628 903164.0720000006)
66,MT AUBURN ST @ DEWOLFE ST,644,981.8,22.2,21209.00005,0.49,1.524534161,,POINT (230978.8822999969 903167.9796000011)
67,MT AUBURN ST @ PUTNAM AVE,644,1579.2,22.2,21209.00005,0.49,2.452173913,,POINT (232405.99660000205 903172.8645000011)
68,MASSACHUSETTS AVE @ BAY ST,644,1024.6,31.8,20650.40013,0.502,1.590993789,,POINT (232405.99660000205 903172.8645000011)
69,MASSACHUSETTS AVE OPP LEE ST,644,628.6,33.4,14077.10006,0.571,0.976086957,,POINT (220859.13809999824 903173.7804999985)
71,MASSACHUSETTS AVE OPP INMAN S,644,1213.5,33.4,14077.10006,0.571,1.88431677,,POINT (238691.12389999628 903177.7415000014)
72,MASSACHUSETTS AVE @ PEARL ST,1138,10226,30.4,10017.1,0.521,8.985940246,,POINT (229041.39180000126 903178.3872999996)
73,MASSACHUSETTS AVE @ SIDNEY ST,1130,3388.7,30.4,10017.1,0.521,2.998849558,,POINT (235582.21149999648 903179.3905000016)
74,MASSACHUSETTS AVE @ ALBANY ST,644,1942.5,30.4,10017.1,0.521,3.016304348,,POINT (236175.91539999843 903185.5749999993)
75,84 MASSACHUSETTS AVE,644,2397.4,20.3,3155.699998,0.45,3.722670807,,POINT (233396.67319999635 903194.8537999988)
77,MASSACHUSETTS AVE @ MARLBOROU,644,1531.6,33.2,23020.59994,0.492,2.37826087,,POINT (233545.49819999933 903197.6499999985)
79,MASSACHUSETTS AVE @ NEWBURY S,644,6765.9,33.1,9675.199945,0.472,10.5060559,,POINT (230931.8752000034 903201.9428999983)
80,MASSACHUSETTS AVE OPP CHRISTI,644,2132.2,32.1,31751.40039,0.468,3.310869565,,POINT (238738.7175000012 903202.0461999997)
82,MASSACHUSETTS AVE @ HUNTINGTO,644,2189.1,68.3,22450.59998,0.47,3.399223602,,POINT (242362.0807000026 903210.8825000003)
84,MASSACHUSETTS AVE @ TREMONT S,644,1138.8,32.3,20195.39994,0.462,1.768322981,,POINT (236866.87349999696 903214.618900001)
87,MASSACHUSETTS AVE @ TREMONT S,670,1244.6,29.2,17246.29995,0.491,1.85761194,,POINT (236117.0549999997 903215.6464999989)
89,MASSACHUSETTS AVE @ ST BOTOLP,670,2643.7,71.2,12309.49986,0.439,3.945820896,,POINT (228952.25 903218.1028999984)
91,MASSACHUSETTS AVE @ CLEARWAY,670,2278.9,62,9690.500002,0.482,3.401343284,,POINT (232597.22789999843 903218.1550999992)
93,MASSACHUSETTS AVE @ NEWBURY S,670,7460.7,33.1,9675.199945,0.472,11.13537313,,POINT (242355.6405000016 903219.6253000014)
95,MASSACHUSETTS AVE @ BEACON ST,670,1457.5,33.2,23020.59994,0.492,2.175373134,,POINT (228944.18349999934 903219.7795999981)
97,77 MASSACHUSETTS AVE,670,2812.1,20.3,3155.699998,0.45,4.197164179,,POINT (232620.8999999985 903227.1079000011)
99,MASSACHUSETTS AVE @ ALBANY ST,670,2104.8,30.4,10017.1,0.521,3.141492537,,POINT (238290.90799999982 903230.1556000002)
101,MASSACHUSETTS AVE @ SIDNEY ST,670,2292.3,30.4,10017.1,0.521,3.421343284,,POINT (237948.11129999906 903236.4704000019)
102,MASSACHUSETTS AVE @ PROSPECT,670,5223.6,30.4,10017.1,0.521,7.79641791,,POINT (233255.9899000004 903238.2159000002)
104,MASSACHUSETTS AVE @ INMAN ST,670,1153.2,33.4,14077.10006,0.571,1.72119403,,POINT (238308.15630000085 903238.9818000011)
106,MASSACHUSETTS AVE @ HANCOCK S,670,820.5,33.4,14077.10006,0.571,1.224626866,,POINT (237948.06120000035 903242.0899999999)
107,MASSACHUSETTS AVE @ DANA ST,670,1006.8,33.4,14077.10006,0.571,1.502686567,,POINT (232720.4628000036 903262.4219999984)
108,MASSACHUSETTS AVE @ TROWBRIDG,670,1573.5,30.8,15281.09996,0.509,2.348507463,,POINT (235993.616899997 903269.7248000018)
109,MASSACHUSETTS AVE @ BOW ST,670,1285.8,26.8,9303.60003,0.452,1.919104478,,POINT (230831.59690000117 903274.4219000004)
110,MASSACHUSETTS AVE OPP HOLYOKE,2118,17600.5,21.7,16734.89991,0.515,8.309962229,,POINT (221222.05619999766 903276.6495000012)
111,MT VERNON ST @ SOUTH POINT DR,349,1304.6,25.8,2264.900001,0.477,3.738108883,,POINT (232929.63199999928 903283.4378999993)
113,PORTLAND ST @ CAUSEWAY ST,80,198,30.8,4981.600001,0.519,2.475,,POINT (232814.0379000008 903285.3515999988)
114,CAUSEWAY ST @ NORTH STATION,90,276.5,30.8,4981.600001,0.519,3.072222222,,POINT (232916.4428000003 903285.7655000016)
117,CONGRESS ST @ HAYMARKET STA,1083,9631.5,32.7,3863.000004,0.56,8.893351801,,POINT (230815.94640000165 903285.8713000007)
118,CAUSEWAY ST @ MEDFORD ST,40,46,30.8,4981.600001,0.519,1.15,,POINT (226946.7682000026 903288.126699999)
121,JFK@UMASS STATION BUSWAY,1060,5594.9,32.5,2908.9,0.533,5.278207547,,POINT (232299.77970000356 903289.0212999992)
122,COLUMBIA RD @ BUTTONWOOD ST,392,211.6,33.3,10011.30002,0.521,0.539795918,,POINT (243163.62470000237 903290.9376999997)
123,COLUMBIA RD OPP POND ST,445,428.5,33.3,10011.30002,0.521,0.962921348,,POINT (226939.3567999974 903293.7417000011)
124,MASSACHUSETTS AVE @ BOSTON ST,675,1375.8,28.4,1706.9,0.528,2.038222222,,POINT (239945.25310000032 884529.8071999997)
125,MASSACHUSETTS AVE @ CLAPP ST,675,322.8,28.4,1706.9,0.528,0.478222222,,POINT (241743.59170000255 884632.0689999983)
128,MASSACHUSETTS AVE OPP MAGAZIN,566,1018.4,36,2270,0.609,1.799293286,,POINT (241768.6699000001 884645.9063000008)
131,MASSACHUSETTS AVE OPP NEWMARK,332,434.4,36,2270,0.609,1.308433735,,POINT (244044.29339999706 884656.2027000003)
133,MASSACHUSETTS AVE OPP CLAPP S,671,218.8,28.4,1706.9,0.528,0.326080477,,POINT (239660.4003000036 884670.3737000003)
134,MASSACHUSETTS AVE @ COLUMBIA,671,1138.8,28.4,1706.9,0.528,1.697168405,,POINT (239660.12680000067 884693.9668999985)
135,COLUMBIA RD @ POND ST,435,387,33.3,10011.30002,0.521,0.889655172,,POINT (239705.01810000092 884694.7285000011)
136,COLUMBIA RD @ BUTTONWOOD ST,382,255.7,30.8,5191.600011,0.539,0.669371728,,POINT (239701.33649999648 884707.2785999998)
137,CHARLES PARK RD @ RIVERMOOR S,90,93,46.3,1998.699999,0.5,1.033333333,,POINT (247519.7873999998 884707.5835000016)
138,MT VERNON ST @ BAY SIDE EXPO,329,68.8,26,5146.899991,0.478,0.209118541,,POINT (247518.92890000343 884715.3493999988)
139,263 MT VERNON ST @ ST CHRISTO,329,473.1,25.8,2264.900001,0.477,1.437993921,,POINT (244581.64329999685 884736.8361999989)
140,MT VERNON ST @ PAUL A. DEVER,329,750.4,25.8,2264.900001,0.477,2.280851064,,POINT (239655.54119999707 884740.0273999982)
141,ALEWIFE STATION BUSWAY,923,10341.9,30.5,6430.099997,0.488,11.20465872,,POINT (239611.6053000018 884807.2754999995)
142,MT VERNON ST OPP SOUTH POINT,329,1068.6,25.8,2264.900001,0.477,3.248024316,,POINT (240909.0591999963 884820.3872999996)
143,BOYLSTON ST @ CLARENDON ST,1283,1153.1,34.9,5314.299995,0.466,0.898752923,,POINT (240907.0367999971 884840.9688000008)
144,BOYLSTON ST @ BERKELEY ST,521,1050,34.9,5314.299995,0.466,2.015355086,,POINT (225551.2151999995 884852.6064000018)
145,ARLINGTON ST @ SAINT JAMES AV,521,877,42.8,8035.399961,0.484,1.683301344,,POINT (247495.37179999799 884854.3183999993)
146,ARLINGTON ST @ ISABELLA ST,521,301.9,42.8,8035.399961,0.484,0.579462572,,POINT (225570.1922999993 884858.3423999995)
147,HERALD ST @ TREMONT ST,521,452.3,54.8,12044.39996,0.468,0.868138196,,POINT (244002.99180000275 884863.2201999985)
148,HERALD ST @ WASHINGTON ST,521,1105,54.8,12044.39996,0.468,2.120921305,,POINT (225074.258100003 884871.7978999987)
150,BROADWAY STATION,1466,10923.2,34.7,7615.800004,0.494,7.451023192,,POINT (242240.51470000297 884885.9618999995)
151,W BROADWAY @ BROADWAY STATION,809,5370.5,34.7,7615.800004,0.494,6.638442522,,POINT (242237.7052000016 884892.3355999999)
153,W BROADWAY @ B ST,526,603.5,29.8,11201.8,0.421,1.147338403,,POINT (244496.98390000314 884902.4596999995)
154,W BROADWAY @ D ST,526,1116.6,29.8,11201.8,0.421,2.122813688,,POINT (225597.45620000362 884926.7188000008)
155,W BROADWAY @ E ST,526,908.8,30.9,14295.59995,0.514,1.727756654,,POINT (247554.37319999933 884937.6931000017)
156,W BROADWAY @ F ST,526,1418.7,29.9,11222.7,0.45,2.697148289,,POINT (225614.1291999966 884940.8377999999)
157,W BROADWAY @ DORCHESTER ST,526,995.7,29.9,11222.7,0.45,1.892965779,,POINT (247477.56970000267 884941.5326999985)
158,442 W BROADWAY,541,1209.2,29.9,11222.7,0.45,2.235120148,,POINT (247555.87250000238 884957.8594000004)
159,W BROADWAY @ F ST,541,987.6,29,19052.29997,0.503,1.825508318,,POINT (243969.5918999985 884991.7648000009)
160,W BROADWAY @ E ST,541,687.6,30.9,14295.59995,0.514,1.270979667,,POINT (242170.60119999945 884997.8561000004)
161,W BROADWAY @ D ST,541,919.3,30.9,14295.59995,0.514,1.699260628,,POINT (240910.29590000212 885053.4840000011)
162,W BROADWAY @ C ST,541,299,34.7,7615.800004,0.494,0.552680222,,POINT (242135.55579999834 885056.3233999982)
163,W BROADWAY @ B ST,541,326.5,34.7,7615.800004,0.494,0.603512015,,POINT (247584.36379999667 885066.3907999992)
168,TREMONT ST @ APPLETON ST,202,161.8,54.8,12044.39996,0.468,0.800990099,,POINT (240913.3748999983 885072.6464000009)
171,BERKELEY ST @ COLUMBUS AVE,541,780.2,42.8,8035.399961,0.484,1.442144177,,POINT (248402.26659999788 885077.7058999985)
173,SAINT JAMES AVE @ BERKELEY ST,1535,2690.7,59.9,11562.00004,0.448,1.752899023,,POINT (248382.09939999878 885082.2219000012)
174,RING RD @ BOYLSTON ST,1221,2397.6,64.5,5623.299988,0.482,1.963636364,,POINT (243932.8497999981 885090.2087999992)
175,BOYLSTON ST @ DARTMOUTH ST,1819,7910,34.9,5314.299995,0.466,4.348543156,,POINT (247841.1357000023 885103.4279999994)
176,DARTMOUTH ST OPP BACK BAY STA,251,1307.7,36.5,14100.69997,0.479,5.209960159,,POINT (248226.06589999795 885111.3896999992)
177,SAINT JAMES AVE @ ARLINGTON S,327,246.9,42.8,8035.399961,0.484,0.755045872,,POINT (247752.82609999925 885131.5740999989)
178,SAINT JAMES AVE @ DARTMOUTH S,2176,10411.3,34.9,5314.299995,0.466,4.784604779,,POINT (240939.13859999925 885158.0777000003)
179,HUNTINGTON AVE @ RING RD,536,1687.4,64.5,5623.299988,0.482,3.148134328,,POINT (239378.42130000144 885172.6543999985)
180,AUCKLAND ST @ BAY ST,106,27.5,36.5,2289.200003,0.499,0.259433962,,POINT (247443.81560000032 885193.2780000009)
185,MATTAPAN NORTH BUSWAY,1129,8209.8,43,4861.999998,0.443,7.271744907,,POINT (247433.36990000308 885197.6442999989)
187,MASSACHUSETTS AVE @ MASSACHUS,644,4439.7,71.2,12309.49986,0.439,6.893944099,,POINT (243901.3302000016 885203.1385000013)
188,MASSACHUSETTS AVE @ MASSACHUS,670,4617.1,63.4,24569.1003,0.488,6.89119403,,POINT (244301.93980000168 885217.4340999983)
190,CONGRESS ST @ STATE ST,391,879,32.7,3863.000004,0.56,2.248081841,,POINT (247344.5502000004 885228.4226999991)
191,CONGRESS ST @ NORTH ST,491,328.3,32.7,3863.000004,0.56,0.668635438,,POINT (247325.7098999992 885234.9180000015)
210,SUMMER ST @ DRYDOCK AVE,461,514.8,31.5,3771.999999,0.509,1.11670282,,POINT (244279.85980000347 885237.9831999987)
212,SUMMER ST @ D ST,416,253.7,31.5,3771.999999,0.509,0.609855769,,POINT (242058.5046999976 885243.4404000007)
214,SEAPORT BLVD @ PIER 4 BLVD,40,74,34.2,6104.199993,0.497,1.85,,POINT (247247.9355000034 885260.4943999983)
221,ATLANTIC AVE @ CONGRESS ST,90,43.5,43.4,2413.200002,0.537,0.483333333,,POINT (242043.49570000172 885270.2782000005)
222,ATLANTIC AVE @ SEAPORT BLVD.,45,5.5,43.4,2413.200002,0.537,0.122222222,,POINT (247161.48139999807 885284.8797999993)
223,ATLANTIC AVE @ ROWES WHARF,45,1,56.8,16216.09995,0.473,0.022222222,,POINT (247142.4619999975 885289.4197000004)
